pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,
50,c,,,,,10,2,42,2,624.5632803000044,625.5626545000123,625.5626545000123,625.5626545000123,625.5626545000123,625.5626545000123,626.5630353000015,626.5630353000015,c,1,0.7190197000745684,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
50,c,,,,,10,3,43,2,627.3124933999497,628.295937399962,628.295937399962,628.295937399962,628.295937399962,628.3129610000178,629.2962229999248,629.2962229999248,c,1,0.7264498999575153,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
150,v,,,,,11,0,44,1,630.0460099999327,631.0460924999788,631.0460924999788,631.0460924999788,631.0460924999788,631.0460924999788,632.04603889992,632.04603889992,v,1,0.695877299993299,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
-50,x,,,,,11,1,45,0,632.7623885999201,633.7464706000173,633.7464706000173,633.7464706000173,633.7464706000173,633.7630292000249,634.7459142999724,634.7459142999724,x,1,0.7229024999542162,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
-50,x,,,,,11,2,46,0,635.4962926999433,636.4794732999289,636.4794732999289,636.4794732999289,636.4794732999289,636.4966069000075,637.4958217999665,637.4958217999665,x,1,0.6002496000146493,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
-150,z,,,,,11,3,47,3,638.1127284999238,639.1128615000052,639.1128615000052,639.1128615000052,639.1128615000052,639.1128615000052,640.1127728999127,640.1127728999127,z,1,0.5153024001047015,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
-150,z,,,,,12,0,48,3,640.6458921999438,641.6296224999242,641.6296224999242,641.6296224999242,641.6296224999242,641.6460623999592,642.646179299918,642.646179299918,z,1,0.5424925000406802,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
50,c,,,,,12,1,49,2,643.2124949999852,644.2126957,644.2126957,644.2126957,644.2126957,644.2126957,645.2124274999369,645.2124274999369,c,1,0.6581905001075938,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
-150,z,,,,,12,2,50,3,645.8956908999244,646.8792635999853,646.8792635999853,646.8792635999853,646.8792635999853,646.8957646000199,647.8956726000179,647.8956726000179,z,1,0.6915607000701129,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
50,c,,,,,12,3,51,2,648.6125893999124,649.5961704999208,649.5961704999208,649.5961704999208,649.5961704999208,649.6131158999633,650.6127464999445,650.6127464999445,c,1,0.6396638000151142,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
150,v,,,,,13,0,52,1,651.2788864999311,652.2624957999215,652.2624957999215,652.2624957999215,652.2624957999215,652.2792301999871,653.2781040000264,653.2781040000264,v,1,0.8166778999147937,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
50,c,,,,,13,1,53,2,654.1121509999502,655.1127779999515,655.1127779999515,655.1127779999515,655.1127779999515,655.1127779999515,656.1144990000175,656.1144990000175,v,0,0.8974385000765324,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
-50,x,,,,,13,2,54,0,657.0291370999767,658.0290662000189,658.0290662000189,658.0290662000189,658.0290662000189,658.0290662000189,659.0290884999558,659.0290884999558,x,1,0.6555381000507623,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
-150,z,,,,,13,3,55,3,659.7122170999646,660.696378499968,660.696378499968,660.696378499968,660.696378499968,660.7130858999444,661.7119564999593,661.7119564999593,z,1,0.8816711000399664,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
150,v,,,,,14,0,56,1,662.6121290000156,663.6123496999498,663.6123496999498,663.6123496999498,663.6123496999498,663.6123496999498,664.6126313999994,664.6126313999994,v,1,0.8183152999263257,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
-150,z,,,,,14,1,57,3,665.4632666999241,666.4623452000087,666.4623452000087,666.4623452000087,666.4623452000087,666.4623452000087,667.4624832000118,667.4624832000118,z,1,0.9961311999941245,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
-150,z,,,,,14,2,58,3,668.4789747999748,669.478832099936,669.478832099936,669.478832099936,669.478832099936,669.478832099936,670.4785497999983,670.4785497999983,z,1,0.9227929000044242,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
150,v,,,,,14,3,59,1,671.4286013999954,672.4122129000025,672.4122129000025,672.4122129000025,672.4122129000025,672.4290435999865,673.4132823999971,673.4132823999971,v,1,0.7174002999672666,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
